kind,author,date,url,uri,text,matched_keyword,parent_url,parent_uri,week_start,text_clean
post,markowitz.bsky.social,2025-10-07 16:13:19.262000+00:00,https://bsky.app/profile/markowitz.bsky.social/post/3m2mjgec2ec2d,at://did:plc:ztidur6ccch64koao6zj72jz/app.bsky.feed.post/3m2mjgec2ec2d,"As a near-senior, in the last few months I‚Äôve gotten COVID, MMR, pneumococcal, flu, shingles, and RSV. Probably closer together than I should but suffered no ill effects at all. Get your jabs.",mmr,,,10/5/25,"As a near-senior, in the last few months I've gotten COVID, MMR, pneumococcal, flu, shingles, and RSV. Probably closer together than I should but suffered no ill effects at all. Get your jabs."
post,haethre.bsky.social,2025-10-07 16:02:57.581000+00:00,https://bsky.app/profile/haethre.bsky.social/post/3m2mittfxw22d,at://did:plc:b2ds452nzpbxlxm5vxlgnom6/app.bsky.feed.post/3m2mittfxw22d,"We saw the writing on the wall and my family is FULLY VAXXED! Chickenpox, MMR booster, flu, Covid, alllll the things. 

www.npr.org/2025/10/06/n...",mmr,,,10/5/25,"We saw the writing on the wall and my family is FULLY VAXXED! Chickenpox, MMR booster, flu, Covid, alllll the things. www.npr.org/2025/10/06/n..."
post,figgityfigs.bsky.social,2025-10-07 00:22:08.342000+00:00,https://bsky.app/profile/figgityfigs.bsky.social/post/3m2kubj7tys2l,at://did:plc:drrwrzzfwlvfz22p5j52liq2/app.bsky.feed.post/3m2kubj7tys2l,So they‚Äôre pulling even more support for the COVID shot and are putting muscle behind trying to make MMR three separate shots. Why? Because they hope it‚Äôll make kids get fewer of them if it takes three separate trips. They want your kids sick or dead.,mmr,,,10/5/25,So they're pulling even more support for the COVID shot and are putting muscle behind trying to make MMR three separate shots. Why? Because they hope it'll make kids get fewer of them if it takes three separate trips. They want your kids sick or dead.
post,stonecircle.bsky.social,2025-10-07 00:02:22.275000+00:00,https://bsky.app/profile/stonecircle.bsky.social/post/3m2kt663vik2m,at://did:plc:zokcyfcvmtdtmmglagunbx5e/app.bsky.feed.post/3m2kt663vik2m,"So it essentially means people have to pay for a doctor appointment to get authorization to get a Covid shot. AND now toddlers will have to get three separate jabs instead of one MMR shot, on the sage advice of fake Dr. Trump.",mmr,,,10/5/25,"So it essentially means people have to pay for a doctor appointment to get authorization to get a Covid shot. AND now toddlers will have to get three separate jabs instead of one MMR shot, on the sage advice of fake Dr. Trump."
post,daphe.bsky.social,2025-10-06 23:10:34.066000+00:00,https://bsky.app/profile/daphe.bsky.social/post/3m2kqbjuw4k2g,at://did:plc:uxjsz67v4e2to5etqhnjhdme/app.bsky.feed.post/3m2kqbjuw4k2g,"I received the Covid, flu and MMR vaccines at the same time in September . 
Living on the edge :)",mmr,,,10/5/25,"I received the Covid, flu and MMR vaccines at the same time in September . Living on the edge :)"
post,davidgibson1004.bsky.social,2025-10-06 22:05:09.152000+00:00,https://bsky.app/profile/davidgibson1004.bsky.social/post/3m2kmmksosc2h,at://did:plc:jai4wsiaqzcmjixtgwowpi5u/app.bsky.feed.post/3m2kmmksosc2h,"In a massive development, Secretary RFK Jr.'s CDC just recommended that toddlers NOT get the chickenpox vaccine in combination with the MMR vaccine all at once - and RESCINDS the recommendation that all adults receive COVID boost.",mmr,,,10/5/25,"In a massive development, Secretary RFK Jr.'s CDC just recommended that toddlers NOT get the chickenpox vaccine in combination with the MMR vaccine all at once - and RESCINDS the recommendation that all adults receive COVID boost."
post,medpagetoday.com,2025-10-06 20:56:07.415674+00:00,https://bsky.app/profile/medpagetoday.com/post/3m2kir4xvpa2u,at://did:plc:ayttzsapq4yt77n54alwdfpq/app.bsky.feed.post/3m2kir4xvpa2u,"The CDC endorsed recommendations from the newly installed members of ACIP for ""individual-based decision-making"" on COVID-19 booster shots and for giving the MMR vaccine and the varicella vaccine to toddlers in two separate shots.
https://www.medpagetoday.com/infectiousdisease/covid19vaccine/117817",mmr,,,10/5/25,"The CDC endorsed recommendations from the newly installed members of ACIP for ""individual-based decision-making"" on COVID-19 booster shots and for giving the MMR vaccine and the varicella vaccine to toddlers in two separate shots. https://www.medpagetoday.com/infectiousdisease/covid19vaccine/117817"
post,papi2005.bsky.social,2025-10-06 20:17:10.720000+00:00,https://bsky.app/profile/papi2005.bsky.social/post/3m2kglihyk22u,at://did:plc:kdzy6zygvu4v6kmjgyr3chwx/app.bsky.feed.post/3m2kglihyk22u,"The CDC has updated its immunization schedule, dropping the universal COVID-19 vaccine recommendation and recommending that toddlers receive the chickenpox shot separately from the measles, mumps and rubella, or MMR, shot.",mmr,,,10/5/25,"The CDC has updated its immunization schedule, dropping the universal COVID-19 vaccine recommendation and recommending that toddlers receive the chickenpox shot separately from the measles, mumps and rubella, or MMR, shot."
post,wisconsinexaminer.com,2025-10-06 19:36:01.170000+00:00,https://bsky.app/profile/wisconsinexaminer.com/post/3m2kebvdel22a,at://did:plc:4lxxt4jw7n46xrv2ehe3kaal/app.bsky.feed.post/3m2kebvdel22a,"CDC releases new vaccine recommendations, telling 65 year olds to talk to their doctors about COVID shots and separating chickenpox from MMR vaccines for toddlers via @floridaphoenix.com wisconsinexaminer.com/2025/10/06/r...",mmr,,,10/5/25,"CDC releases new vaccine recommendations, telling 65 year olds to talk to their doctors about COVID shots and separating chickenpox from MMR vaccines for toddlers via @floridaphoenix.com wisconsinexaminer.com/2025/10/06/r..."
post,twistedeagle.bsky.social,2025-10-06 18:30:52.354000+00:00,https://bsky.app/profile/twistedeagle.bsky.social/post/3m2kanflojc2r,at://did:plc:mcavslkm5ono5hnvlxxzj5vj/app.bsky.feed.post/3m2kanflojc2r,"BREAKING: The CDC has advised that toddlers should not receive the chickenpox and MMR vaccines at the same time, and it has withdrawn its recommendation for all adults to get COVID booster shots.",mmr,,,10/5/25,"BREAKING: The CDC has advised that toddlers should not receive the chickenpox and MMR vaccines at the same time, and it has withdrawn its recommendation for all adults to get COVID booster shots."
post,papi2005.bsky.social,2025-10-06 16:25:17.730000+00:00,https://bsky.app/profile/papi2005.bsky.social/post/3m2jzmtzaak2u,at://did:plc:kdzy6zygvu4v6kmjgyr3chwx/app.bsky.feed.post/3m2jzmtzaak2u,"JUST IN: The CDC has updated its immunization schedule, dropping the universal COVID-19 vaccine recommendation and recommending that toddlers receive the chickenpox shot separately from the measles, mumps and rubella, or MMR, shot.",mmr,,,10/5/25,"JUST IN: The CDC has updated its immunization schedule, dropping the universal COVID-19 vaccine recommendation and recommending that toddlers receive the chickenpox shot separately from the measles, mumps and rubella, or MMR, shot."
post,fintwitter.bsky.social,2025-10-06 16:23:53.937127+00:00,https://bsky.app/profile/fintwitter.bsky.social/post/3m2jzke6lrg2t,at://did:plc:43fdk46qa5gsokzygzildsaq/app.bsky.feed.post/3m2jzke6lrg2t,"THE CDC HAS ADVISED THAT TODDLERS SHOULD NOT RECEIVE THE CHICKENPOX AND MMR VACCINES AT THE SAME TIME, AND HAS WITHDRAWN ITS RECOMMENDATION FOR ALL ADULTS TO RECEIVE COVID BOOSTER SHOTS.",mmr,,,10/5/25,"THE CDC HAS ADVISED THAT TODDLERS SHOULD NOT RECEIVE THE CHICKENPOX AND MMR VACCINES AT THE SAME TIME, AND HAS WITHDRAWN ITS RECOMMENDATION FOR ALL ADULTS TO RECEIVE COVID BOOSTER SHOTS."
post,ps9714.bsky.social,2025-10-06 15:57:23.740000+00:00,https://bsky.app/profile/ps9714.bsky.social/post/3m2jy2xm5lk24,at://did:plc:54sd6bipe7inusth2cgvlcc4/app.bsky.feed.post/3m2jy2xm5lk24,"‚ö†Ô∏è JUST IN: The #CDC has updated its #immunization schedule, dropping the #universal #COVID-19 #vaccine recommendation and recommending that toddlers receive the #chickenpox shot separately from the measles, mumps and rubella, or #MMR, shot. 
[Link in ALT]",mmr,,,10/5/25,"⚠️ JUST IN: The #CDC has updated its #immunization schedule, dropping the #universal #COVID-19 #vaccine recommendation and recommending that toddlers receive the #chickenpox shot separately from the measles, mumps and rubella, or #MMR, shot. [Link in ALT]"
post,lizszabo.bsky.social,2025-10-06 14:36:52.632000+00:00,https://bsky.app/profile/lizszabo.bsky.social/post/3m2jtkybfi22u,at://did:plc:5tnswm3s5wkl5rvrszqll5jl/app.bsky.feed.post/3m2jtkybfi22u,"CDC director approves vaccine recommendations from ACIP, the Advisory Committee on Immunization Practices: Covid vaccines should be available after ""informed consent"" and pediatricians should split up the chickenpox vaccine from the MMR (measles, mumps, rubella) shot.
www.hhs.gov/press-room/c...",mmr,,,10/5/25,"CDC director approves vaccine recommendations from ACIP, the Advisory Committee on Immunization Practices: Covid vaccines should be available after ""informed consent"" and pediatricians should split up the chickenpox vaccine from the MMR (measles, mumps, rubella) shot. www.hhs.gov/press-room/c..."
post,schnorkles.bsky.social,2025-10-06 14:28:46.944000+00:00,https://bsky.app/profile/schnorkles.bsky.social/post/3m2jt4j3dss2d,at://did:plc:rikaz5hycjwrgofhc3ugrqlq/app.bsky.feed.post/3m2jt4j3dss2d,"COVID-19 is not great, but if they're not requiring prescriptions, I don't think its going to change dramatically.

Splitting MMRV into MMR and V is something that most pediatricians do before 4 anyways because of the risk of seizures.",mmr,,,10/5/25,"COVID-19 is not great, but if they're not requiring prescriptions, I don't think its going to change dramatically. Splitting MMRV into MMR and V is something that most pediatricians do before 4 anyways because of the risk of seizures."
post,caymanwent.bsky.social,2025-10-06 06:32:12.698000+00:00,https://bsky.app/profile/caymanwent.bsky.social/post/3m2iyidi7hc24,at://did:plc:g7wlcootujaj2ip7p4u6tsxe/app.bsky.feed.post/3m2iyidi7hc24,"Don't let our society's worst people get you sick. Get the updated covid vaccine; it's effective against the newest mutations. Get a TDAP. If you're over 40, ask about an MMR booster. If you're over 50, get varicella/shingles. 

You might have to demand them. But they have them.",mmr,,,10/5/25,"Don't let our society's worst people get you sick. Get the updated covid vaccine; it's effective against the newest mutations. Get a TDAP. If you're over 40, ask about an MMR booster. If you're over 50, get varicella/shingles. You might have to demand them. But they have them."
post,coffeeandchamomile.bsky.social,2025-10-05 20:11:04.161000+00:00,https://bsky.app/profile/coffeeandchamomile.bsky.social/post/3m2hvrnhuvk2q,at://did:plc:sipkam6mjka6ttx3xcwonoj2/app.bsky.feed.post/3m2hvrnhuvk2q,"If you‚Äôre a gen X or millennial who hasn‚Äôt gotten their 2nd MMR dose (or you aren‚Äôt sure) make arrangements to do so

Seriously. You can‚Äôt tell who is immunocompromised just by looking (or who has loved ones at home who are)

Remember early Covid contact tracing? We‚Äôre all so connected.",mmr,,,10/5/25,If you're a gen X or millennial who hasn't gotten their 2nd MMR dose (or you aren't sure) make arrangements to do so Seriously. You can't tell who is immunocompromised just by looking (or who has loved ones at home who are) Remember early Covid contact tracing? We're all so connected.
post,swampy-kiwi.bsky.social,2025-10-05 19:07:07.464000+00:00,https://bsky.app/profile/swampy-kiwi.bsky.social/post/3m2hs7ci3dc2q,at://did:plc:oxy6si5ulf6xm2zgwgpshskj/app.bsky.feed.post/3m2hs7ci3dc2q,"Also if you‚Äôre 50ish it‚Äôs worth checking which vaccine you had and getting mmr if it was the old one or your records don‚Äôt say. 

I can attest that the mmr one doesn‚Äôt hurt and gave me no after effects (the covid and flu ones tend to give me a sore arm and a bit of a headache by comparison)",mmr,,,10/5/25,Also if you're 50ish it's worth checking which vaccine you had and getting mmr if it was the old one or your records don't say. I can attest that the mmr one doesn't hurt and gave me no after effects (the covid and flu ones tend to give me a sore arm and a bit of a headache by comparison)
post,sistercurry.bsky.social,2025-10-05 18:08:27.094000+00:00,https://bsky.app/profile/sistercurry.bsky.social/post/3m2howf6u2c2m,at://did:plc:55473otrxewqigzymkaujpv6/app.bsky.feed.post/3m2howf6u2c2m,"My DIL, a critical care nurse, wouldn't let anyone near my granddaughter until they were fully (re)vaccinated, including COVID and flu. I renewed my MMR and TDAP.",mmr,,,10/5/25,"My DIL, a critical care nurse, wouldn't let anyone near my granddaughter until they were fully (re)vaccinated, including COVID and flu. I renewed my MMR and TDAP."
post,lindaaoswald1.bsky.social,2025-10-05 14:32:24.070000+00:00,https://bsky.app/profile/lindaaoswald1.bsky.social/post/3m2hcu2oqwc2i,at://did:plc:quanpy3kztql2dti3rp7fton/app.bsky.feed.post/3m2hcu2oqwc2i,"I'm 68, had the measles in the 1960's.  Went and got the MMR vaccine back in January.  I've gotten every vaccine recomended for seniors.  Also covid and flu vaccines in September.",mmr,,,10/5/25,"I'm 68, had the measles in the 1960's. Went and got the MMR vaccine back in January. I've gotten every vaccine recomended for seniors. Also covid and flu vaccines in September."
post,turbotimes.bsky.social,2025-10-05 13:43:23.405000+00:00,https://bsky.app/profile/turbotimes.bsky.social/post/3m2ha4gasqc2r,at://did:plc:k3qicmom5yjau72gxtpubfst/app.bsky.feed.post/3m2ha4gasqc2r,"Correction: Eliminated in the United States by vaccines.

The only virus to be eradicated was smallpox in 1980 but under this administration I wouldn't count it out.

It's 2025. Go to your pharmacy and get your vaccinations.. covid, flu, mmr and a few others you may need if you're at risk",mmr,,,10/5/25,"Correction: Eliminated in the United States by vaccines. The only virus to be eradicated was smallpox in 1980 but under this administration I wouldn't count it out. It's 2025. Go to your pharmacy and get your vaccinations.. covid, flu, mmr and a few others you may need if you're at risk"
post,spacely.bsky.social,2025-10-05 03:51:51.001000+00:00,https://bsky.app/profile/spacely.bsky.social/post/3m2g72o2ky223,at://did:plc:hvcfbtzmpcrzluxbve4l7bj3/app.bsky.feed.post/3m2g72o2ky223,"Thanks for the reminder! I just got Covid and flu and think my doctor gave MMR some years ago but can't recall. I know I had mumps and chicken pox! And shingles, so then I got vaxxed to the max cause that's the pits.",mmr,,,10/5/25,"Thanks for the reminder! I just got Covid and flu and think my doctor gave MMR some years ago but can't recall. I know I had mumps and chicken pox! And shingles, so then I got vaxxed to the max cause that's the pits."
post,zinmaster.bsky.social,2025-10-05 01:42:29.082000+00:00,https://bsky.app/profile/zinmaster.bsky.social/post/3m2fxtdplxc25,at://did:plc:uny7ltsx22uloapk7wydsa2h/app.bsky.feed.post/3m2fxtdplxc25,"You‚Äôre the best!! Got a MMR update this summer (born in 1961) and a tetanus shot, COVID shot in September when we got back from Iceland (it was amazing btw) & getting my flu shot next week!! GO SCIENCE!!",mmr,,,10/5/25,"You're the best!! Got a MMR update this summer (born in 1961) and a tetanus shot, COVID shot in September when we got back from Iceland (it was amazing btw) & getting my flu shot next week!! GO SCIENCE!!"
post,katchoo.bsky.social,2025-10-04 20:15:14.314000+00:00,https://bsky.app/profile/katchoo.bsky.social/post/3m2ffk6k2sk2o,at://did:plc:dxwjhuaniesg6fwxfi4q2tlw/app.bsky.feed.post/3m2ffk6k2sk2o,"I got MMR and flu but I need to get my second shingles vax and I‚Äôm not looking forward to that one. My doc was out of Covid vax last time I was there.

MMR and flu the same day had me dragging over that weekend, but shingles 1 kicked my ass and I‚Äôve heard the second one can be worse!",mmr,,,9/28/25,"I got MMR and flu but I need to get my second shingles vax and I'm not looking forward to that one. My doc was out of Covid vax last time I was there. MMR and flu the same day had me dragging over that weekend, but shingles 1 kicked my ass and I've heard the second one can be worse!"
post,cjones47.bsky.social,2025-10-04 06:01:51.058000+00:00,https://bsky.app/profile/cjones47.bsky.social/post/3m2dvu7co5c23,at://did:plc:tt2yp35emoa5oxpg2xbnzawg/app.bsky.feed.post/3m2dvu7co5c23,MMR arm is fine. COVID/flu arm is going through some things. Will be sleeping mostly on my right tonight.,mmr,,,9/28/25,MMR arm is fine. COVID/flu arm is going through some things. Will be sleeping mostly on my right tonight.
post,m22-5.blacksky.app,2025-10-04 03:56:56.886000+00:00,https://bsky.app/profile/m22-5.blacksky.app/post/3m2douucprk2x,at://did:plc:5ldh4ueszds4o4nb6bulwv7c/app.bsky.feed.post/3m2douucprk2x,"Huzzah! I did the same + RSV (COVID, flu, and RSV together and MMR separately last month!) I also mask because people are stupid and yucky!",mmr,,,9/28/25,"Huzzah! I did the same + RSV (COVID, flu, and RSV together and MMR separately last month!) I also mask because people are stupid and yucky!"
post,moxiegrrl.myatproto.social,2025-10-04 03:43:18.079000+00:00,https://bsky.app/profile/moxiegrrl.myatproto.social/post/3m2do4hgqk227,at://did:plc:gpwvbtpwd754cjjw2ovgk53p/app.bsky.feed.post/3m2do4hgqk227,"I did Covid, HPV, and MMR all at once a few months ago. Knocked me flat for two days, but worth it.",mmr,,,9/28/25,"I did Covid, HPV, and MMR all at once a few months ago. Knocked me flat for two days, but worth it."
post,datafran.bsky.social,2025-10-04 03:38:56.847000+00:00,https://bsky.app/profile/datafran.bsky.social/post/3m2dnuock6s2p,at://did:plc:mjruejyvshgyrkcq3nj3qsjd/app.bsky.feed.post/3m2dnuock6s2p,"I think I remember MMR hurting like a bad wasp sting?
The Covid one kicked my ASS this year, flu was nothing.",mmr,,,9/28/25,"I think I remember MMR hurting like a bad wasp sting? The Covid one kicked my ASS this year, flu was nothing."
post,cjones47.bsky.social,2025-10-03 20:16:03.409000+00:00,https://bsky.app/profile/cjones47.bsky.social/post/3m2cv4pvk622r,at://did:plc:tt2yp35emoa5oxpg2xbnzawg/app.bsky.feed.post/3m2cv4pvk622r,"Firmware upgraded. COVID, flu, and MMR.",mmr,,,9/28/25,"Firmware upgraded. COVID, flu, and MMR."
post,mzskyzy.bsky.social,2025-10-03 20:12:05.394000+00:00,https://bsky.app/profile/mzskyzy.bsky.social/post/3m2cuvmvvnc26,at://did:plc:5tp4if4zw7ixxvs5aypro3la/app.bsky.feed.post/3m2cuvmvvnc26,"I just got covid, flu, hepatitis, and pnuemonia vaccines at the same time. Last year, I did MMR, flu, and covid. (no side effects for me)",mmr,,,9/28/25,"I just got covid, flu, hepatitis, and pnuemonia vaccines at the same time. Last year, I did MMR, flu, and covid. (no side effects for me)"
post,marypcbuk.bsky.social,2025-10-03 18:24:44.844000+00:00,https://bsky.app/profile/marypcbuk.bsky.social/post/3m2covopwz22w,at://did:plc:nejscld5zlavytijxz27qhvj/app.bsky.feed.post/3m2covopwz22w,"I was really close to being an a drug trial for getting flu, Covid and shingles jabs all at once, I‚Äôve had flu and Covid jabs together, I had the MMR shot- but we do extensive testing on co-admin of viruses, that beats all the anecdata",mmr,,,9/28/25,"I was really close to being an a drug trial for getting flu, Covid and shingles jabs all at once, I've had flu and Covid jabs together, I had the MMR shot- but we do extensive testing on co-admin of viruses, that beats all the anecdata"
post,buncombian.bsky.social,2025-10-03 17:48:11.107000+00:00,https://bsky.app/profile/buncombian.bsky.social/post/3m2cmucmfps2v,at://did:plc:j66hy5ylgt3czimlk3a3urxo/app.bsky.feed.post/3m2cmucmfps2v,"I'm heading to the health department to do the same. We got vaxxed up to move out of the country for a couple of years, but were back and I'm eligible for at least two related to my age. I need COVID and am going to also request the MMR booster and an early Tdap booster.",mmr,,,9/28/25,"I'm heading to the health department to do the same. We got vaxxed up to move out of the country for a couple of years, but were back and I'm eligible for at least two related to my age. I need COVID and am going to also request the MMR booster and an early Tdap booster."
post,fanofdemocracy.net,2025-10-03 15:44:46.570000+00:00,https://bsky.app/profile/fanofdemocracy.net/post/3m2cfxn3xic2q,at://did:plc:woytdco37ukmetp2rqav2j2h/app.bsky.feed.post/3m2cfxn3xic2q,"I got an MMR, pneumonia, flu and Covid vax. I‚Äôd do RSV but I‚Äôm not 75 or immunocompromised.",mmr,,,9/28/25,"I got an MMR, pneumonia, flu and Covid vax. I'd do RSV but I'm not 75 or immunocompromised."
post,lajen.bsky.social,2025-10-03 15:27:22.869000+00:00,https://bsky.app/profile/lajen.bsky.social/post/3m2ceyjqncc2j,at://did:plc:pfogbyk6twhsw43qut2t7t7a/app.bsky.feed.post/3m2ceyjqncc2j,I‚Äôve been loading up since January. Shingles. MMR. Flu. Covid boosters. Whatever they will give me.,mmr,,,9/28/25,I've been loading up since January. Shingles. MMR. Flu. Covid boosters. Whatever they will give me.
post,named4wool.bsky.social,2025-10-03 15:20:59.903000+00:00,https://bsky.app/profile/named4wool.bsky.social/post/3m2cen4jg3k2g,at://did:plc:kveruqmtdfnkf7ifuaqnbdji/app.bsky.feed.post/3m2cen4jg3k2g,"As soon as I recover from the Covid and flu vaccines, I'm going in for pneumonia and MMR.",mmr,,,9/28/25,"As soon as I recover from the Covid and flu vaccines, I'm going in for pneumonia and MMR."
post,glennf.com,2025-10-03 04:16:29.511000+00:00,https://bsky.app/profile/glennf.com/post/3m2b7iv5nes2o,at://did:plc:aorbdsa5m6q5pw6japzuatds/app.bsky.feed.post/3m2b7iv5nes2o,Got my MMR and pneumococcal six weeks ago. Covid and flu yesterday. May have another couple next month. Trying to give my body a fighting chance in the pro-virus society.,mmr,,,9/28/25,Got my MMR and pneumococcal six weeks ago. Covid and flu yesterday. May have another couple next month. Trying to give my body a fighting chance in the pro-virus society.
post,dcapto.bsky.social,2025-10-03 02:05:04.683000+00:00,https://bsky.app/profile/dcapto.bsky.social/post/3m2ay5vlr2k2z,at://did:plc:bw35mx7zohkm3fmtxtixidbz/app.bsky.feed.post/3m2ay5vlr2k2z,"I say ‚Äòready to mask yet?‚Äô because the rise in deadly and debilitating diseases is a result of letting Covid run rampant, weakening immune systems, allowing more viruses to infect, spread, reemerge from eradication. Masking curbs Covid spread. A fitted N95 also prevents measles until you get MMR vax",mmr,,,9/28/25,"I say 'ready to mask yet?' because the rise in deadly and debilitating diseases is a result of letting Covid run rampant, weakening immune systems, allowing more viruses to infect, spread, reemerge from eradication. Masking curbs Covid spread. A fitted N95 also prevents measles until you get MMR vax"
post,wdwaristocrafts.dissky.com,2025-10-02 22:37:15.409000+00:00,https://bsky.app/profile/wdwaristocrafts.dissky.com/post/3m2amkbxpo22w,at://did:plc:nh22jb7gofk2xez63hy7jhuf/app.bsky.feed.post/3m2amkbxpo22w,"Yup. Flu, nu-COVID, and MMR.",mmr,,,9/28/25,"Yup. Flu, nu-COVID, and MMR."
post,gamrican.bsky.social,2025-10-02 19:25:40.326000+00:00,https://bsky.app/profile/gamrican.bsky.social/post/3m2abtpg2ds23,at://did:plc:cyt66ejfsjitdvznsiztfcnc/app.bsky.feed.post/3m2abtpg2ds23,"Here's the best way to say #fuckyou to #rfkjr ... 
Get vaccinated!

Whether it's influenza, COVID-19, RSV, MPOX, Pneumonia, TDaP, MMR, Meningitis, Hepatitis A&B, Shingles, Polio, Chickenpox. 

If travelling Typhoid, Rabies, Cholera, Japanese Encephalitis, Tick-borne Encephalitis, or Chikungunya.",mmr,,,9/28/25,"Here's the best way to say #fuckyou to #rfkjr ... Get vaccinated! Whether it's influenza, COVID-19, RSV, MPOX, Pneumonia, TDaP, MMR, Meningitis, Hepatitis A&B, Shingles, Polio, Chickenpox. If travelling Typhoid, Rabies, Cholera, Japanese Encephalitis, Tick-borne Encephalitis, or Chikungunya."
post,sandi25252.bsky.social,2025-10-02 17:59:18.617000+00:00,https://bsky.app/profile/sandi25252.bsky.social/post/3m2a4zbqfy22j,at://did:plc:kegjyyv5523pd3zpexbqbvnz/app.bsky.feed.post/3m2a4zbqfy22j,"I‚Äôm scheduled for flu, Covid, & a MMR booster tomorrow. Gonna be a GREAT weekend. Haha!",mmr,,,9/28/25,"I'm scheduled for flu, Covid, & a MMR booster tomorrow. Gonna be a GREAT weekend. Haha!"
post,charxthree.bsky.social,2025-10-02 00:22:26.032000+00:00,https://bsky.app/profile/charxthree.bsky.social/post/3m26bxg2auu2r,at://did:plc:mgog5bh5gtpelex7y26nrofh/app.bsky.feed.post/3m26bxg2auu2r,"getting my flu, Covid, and MMR booster tomorrow.  I don't know which arm the third shot will go into.",mmr,,,9/28/25,"getting my flu, Covid, and MMR booster tomorrow. I don't know which arm the third shot will go into."
post,johnnyredlives.bsky.social,2025-10-02 00:02:16.518000+00:00,https://bsky.app/profile/johnnyredlives.bsky.social/post/3m26atfchgc25,at://did:plc:oolduqewawcj574jjfow2qhb/app.bsky.feed.post/3m26atfchgc25,"Between MMR, flu vaccine and 6 monthly covid boosters I think I'm about 93% autism at the moment.",mmr,,,9/28/25,"Between MMR, flu vaccine and 6 monthly covid boosters I think I'm about 93% autism at the moment."
post,eacorpe.bsky.social,2025-10-01 16:34:13.242000+00:00,https://bsky.app/profile/eacorpe.bsky.social/post/3m25hs7fy7c2g,at://did:plc:m7ht4hqc23iuioxs2cynnhhk/app.bsky.feed.post/3m25hs7fy7c2g,"I want to get the 2nd mmr dose. Insurance won't cover at dr, won't cover at pharmacy, just won't cover it I guess. 132$ 
I am just trying to be a good citizen and also not to die.
*sigh*
At least covid and flu Vax were free and on demand.",mmr,,,9/28/25,"I want to get the 2nd mmr dose. Insurance won't cover at dr, won't cover at pharmacy, just won't cover it I guess. 132$ I am just trying to be a good citizen and also not to die. *sigh* At least covid and flu Vax were free and on demand."
post,kaylapekkala.com,2025-10-01 02:48:37.118000+00:00,https://bsky.app/profile/kaylapekkala.com/post/3m23znxh4l22w,at://did:plc:vsabnvf2df7jpqbe5ld5becx/app.bsky.feed.post/3m23znxh4l22w,"At CDPH Immunization Clinics, all Chicago residents are eligible to receive Flu, MMR, & Mpox vaccines

COVID-19 vaccine is available for all Chicago residents 12yrs and up starting September 29, 2025

COVID-19 vaccine for 6 months to 11 years of age is coming soon

üîó: www.chicago.gov/city/en/dept...",mmr,,,9/28/25,"At CDPH Immunization Clinics, all Chicago residents are eligible to receive Flu, MMR, & Mpox vaccines COVID-19 vaccine is available for all Chicago residents 12yrs and up starting September 29, 2025 COVID-19 vaccine for 6 months to 11 years of age is coming soon üîó: www.chicago.gov/city/en/dept..."
post,jillmotorfreak.bsky.social,2025-10-01 01:46:09.793000+00:00,https://bsky.app/profile/jillmotorfreak.bsky.social/post/3m23w6ae6zc2a,at://did:plc:lsg4o6ivqmdmcfzgxinbnkcw/app.bsky.feed.post/3m23w6ae6zc2a,"I got all of them, tdap, mmr, shingles, and others as soon as he was elected, just gotta get covid and flu nxt week.",mmr,,,9/28/25,"I got all of them, tdap, mmr, shingles, and others as soon as he was elected, just gotta get covid and flu nxt week."
post,shelleyelwood.bsky.social,2025-10-01 00:24:36.361000+00:00,https://bsky.app/profile/shelleyelwood.bsky.social/post/3m23rmfmitc2r,at://did:plc:sncyzkt6cyttsqrilrioyxu6/app.bsky.feed.post/3m23rmfmitc2r,"I did MMR & Hep A as a kid (my friend's sister got it, that was unpleasant), Hep B a while ago, TDAP renewed and Shingles last year, Flu & Covid at the beginning of this month. I may sked the last two soon, assuming the monsters don't mess with Medicare",mmr,,,9/28/25,"I did MMR & Hep A as a kid (my friend's sister got it, that was unpleasant), Hep B a while ago, TDAP renewed and Shingles last year, Flu & Covid at the beginning of this month. I may sked the last two soon, assuming the monsters don't mess with Medicare"
post,linimentcake.bsky.social,2025-09-30 01:35:56.475000+00:00,https://bsky.app/profile/linimentcake.bsky.social/post/3lzzf4zyhns2q,at://did:plc:bev6dpyixurhslrijsweuh6c/app.bsky.feed.post/3lzzf4zyhns2q,"I'm tired of getting my MMR, covid, flu, and Shingles vaccines if all I ever get is not getting measles, mumps, rubella, covid, flu, or Shingles...That's how this person sounds...",mmr,,,9/28/25,"I'm tired of getting my MMR, covid, flu, and Shingles vaccines if all I ever get is not getting measles, mumps, rubella, covid, flu, or Shingles...That's how this person sounds..."
post,overthere.banginsummer.love,2025-09-29 18:26:47.917000+00:00,https://bsky.app/profile/overthere.banginsummer.love/post/3lzyn5oavgs2l,at://did:plc:le7zdrbldb3bxv4awhwzetll/app.bsky.feed.post/3lzyn5oavgs2l,"Hell yes vaccines, i gotta get my MMR and HPV (and flu and covid) soon

Also on titor; all i can find is it's a tree of some kind?",mmr,,,9/28/25,"Hell yes vaccines, i gotta get my MMR and HPV (and flu and covid) soon Also on titor; all i can find is it's a tree of some kind?"
